date,nav
20200605,121685251.68732175
20200608,121678547.87569712
20200609,121688083.68501735
20200610,121714324.82630002
20200611,121666789.07491846
20200612,121664496.40643045
20200615,121656830.8254629
20200616,121733665.08365308
20200617,121783108.46876591
20200618,121817042.75091933
20200619,121883082.14707047
20200622,121887467.59201138
20200623,121975401.8702829
20200624,121955649.8559914
20200629,121972626.65837641
20200630,122083525.86390343
20200701,122197775.35421771
20200702,122368959.88571604
20200703,122620563.87380011
20200706,123675969.02102634
20200707,123674805.33171298
20200708,124305152.3678973
20200709,124868005.71930552
20200710,124572568.24215946
20200713,125427916.84425062
20200714,125210655.76559076
20200715,124692984.73506975
20200716,123798229.86020404
20200717,123853420.31385337
20200720,124492565.35188001
20200721,124527915.22829087
20200722,124641250.86572671
20200723,124734665.59966217
20200724,124420485.47064707
20200727,124519497.26087937
20200728,124545938.78862914
20200729,124691563.51521984
20200730,124702945.98748946
20200731,124835052.32952301
20200803,125034232.32590294
20200804,124953428.27281733
20200805,125183801.98540077
20200806,125231835.92545854
20200807,125180711.69087793
20200810,125155211.26221426
20200811,124967356.96893504
20200812,124908657.18907787
20200813,124926148.03781985
20200814,124966646.76349346
20200817,125153695.35860008
20200818,125174479.47302282
20200819,125123038.55040973
20200820,124931595.65546519
20200821,124994781.42074184
20200824,124980086.97251739
20200825,124924582.12488367
20200826,124884846.10773799
20200827,124880225.61192666
20200828,124934310.14584069
20200831,124952975.93667471
20200901,125012805.6649995
20200902,125038113.11605343
20200903,125022895.50995661
20200904,124945374.54797038
20200907,124854041.85398926
20200908,124897837.59354474
20200909,124880522.62201661
20200910,124783032.3149121
20200911,124779303.49259277
20200914,124790856.80790274
20200915,124792991.18968484
20200916,124807412.393693
20200917,124828304.01763847
20200918,124877086.00919163
20200921,124858316.89410225
20200922,124783316.76470517
20200923,124794870.01881717
20200924,124746765.26373357
20200925,124728778.94766775
20200928,124711309.15714282
20200929,124697351.62074912
20200930,124689223.00716463
20201009,124722407.49206367
20201012,124765911.48594975
20201013,124792269.86567459
20201014,124787487.91707626
20201015,124804042.10337341
20201016,124812750.67638749
20201019,124758078.28581974
20201020,124789365.34628408
20201021,124784613.97839367
20201022,124755729.34216128
20201023,124741056.21124628
20201026,124741196.46880814
20201027,124752132.11454041
20201028,124767245.36976206
20201029,124779761.7511515
20201030,124763400.14854532
20201102,124808925.49512577
20201103,124815695.5373248
20201104,124848732.01594989
20201105,124924294.76472312
20201106,124960573.06314611
20201109,125057697.842093
20201110,125031414.97651577
20201111,124978181.03021279
20201112,125006006.77809598
20201113,124989852.55315405
20201116,125124910.09811826
20201117,125109043.69496214
20201118,125163184.14520773
20201119,125134772.6396019
20201120,125193078.47790967
20201123,125268253.91694196
20201124,125284692.97610661
20201125,125201583.93404727
20201126,125182228.34160326
20201127,125190527.57460073
20201130,125184750.11276628
20201201,125229735.00631776
20201202,125235184.35584983
20201203,125178766.80265203
20201204,125173213.18406568
20201207,125169023.92084096
20201208,125161074.88980722
20201209,125171070.05468965
20201210,125186026.26495525
20201211,125199426.55283129
20201214,125195559.47176798
20201215,125176542.94140357
20201216,125192462.31929614
20201217,125206004.43726079
20201218,125231146.59080712
20201221,125345151.04820773
20201222,125312836.95547241
20201223,125394962.33037911
20201224,125368561.39798959
20201225,125452332.78347594
20201228,125540146.16280392
20201229,125373117.04273668
20201230,125483994.79554221
20201231,125544257.60045774
20210104,125738274.06802659
20210105,125762735.50148396
20210106,125762754.70024055
20210107,125905040.59279737
20210108,125892566.12654762
20210111,125792394.12498702
20210112,125994115.11355524
20210113,126019308.24349588
20210114,125886645.53413562
20210115,125814749.85987611
20210118,125969970.09909667
20210119,125879946.96752587
20210120,125966515.56372516
20210121,126063976.62118727
20210122,126067810.73381355
20210125,126106866.06273629
20210126,126044582.06982446
20210127,126074400.30371946
20210128,125965482.62735248
20210129,125975501.58933072
20210201,126045398.91186513
20210202,126073607.2915151
20210203,126085423.93075965
20210204,126064936.14819445
20210205,125987285.4240927
20210208,126041418.39939918
20210209,126103023.14062966
20210210,126173053.66279243
20210218,126241875.0835591
20210219,126355941.99095428
20210222,126426697.24115562
20210223,126485200.49321282
20210224,126319784.54379964
20210225,126313208.03687184
20210226,126173952.81695661
20210301,126329507.06016834
20210302,126262217.05073833
20210303,126390707.50162642
20210304,126350722.03682435
20210305,126267955.16284497
20210308,126252082.67794997
20210309,126165588.89879046
20210310,126155165.63012476
20210311,126206953.84717757
20210312,126209930.57952486
20210315,126256301.9701617
20210316,126258669.40578176
20210317,126247885.23289998
20210318,126279290.74102746
20210319,126250823.40023467
20210322,126310809.03903475
20210323,126229312.14185816
20210324,126197238.44034967
20210325,126171084.00352705
20210326,126176171.34316625
20210329,126177782.95294711
20210330,126150871.16897115
20210331,126144626.93457818
20210401,126159122.68088815
20210402,126157631.78113696
20210406,126196752.03954682
20210407,126224886.11866897
20210408,126250109.6209539
20210409,126245683.66160354
20210412,126253595.60925248
20210413,126200941.9853422
20210414,126266985.14395018
20210415,126255272.54377218
20210416,126323800.29464564
20210419,126340242.0220285
20210420,126329750.64695744
20210421,126322445.59072621
20210422,126326038.62903625
20210423,126296542.85673724
20210426,126290896.45122172
20210427,126295030.94036874
20210428,126333807.22727376
20210429,126276239.835358
20210430,126279435.92932661
20210506,126349203.2046071
20210507,126379723.09193195
20210510,126565902.1748266
20210511,126556657.1853579
20210512,126738908.01057853
20210513,126618244.29986732
20210514,126611559.10442695
20210517,126536909.42209859
20210518,126640592.0308188
20210519,126639745.4829788
20210520,126577310.62283957
20210521,126616521.10290346
20210524,126667506.8311899
20210525,126731177.21490127
20210526,126816892.0535886
20210527,126877939.49912891
20210528,126906267.15209103
20210531,126971376.8938844
20210601,127002146.0612816
20210602,126941470.00230664
20210603,126955904.40928341
20210604,126983898.8990534
20210607,127106189.48879248
20210608,127081894.6332407
20210609,127129194.53765126
20210610,127174952.5683214
20210611,127149817.10685502
20210615,127095777.59674044
20210616,127025618.13366306
20210617,127078341.25462604
20210618,127110227.0743208
20210621,127146213.77493092
20210622,127185506.21547496
20210623,127252127.98703668
20210624,127231726.56437561
20210625,127252638.7834886
20210628,127292318.30441752
20210629,127250016.72812052
20210630,127300724.17297493
20210701,127239128.97458366
20210702,127249617.75718273
20210705,127348941.81216443
20210706,127320158.89046599
20210707,127390685.20351969
20210708,127403078.08281338
20210709,127551283.34492865
20210712,127690863.6191466
20210713,127728619.61748266
20210714,127667213.58913155
20210715,127806527.17261912
20210716,127893016.21452707
20210719,127876721.09973493
20210720,127902168.31839906
20210721,128007164.44058174
20210722,128105529.21916847
20210723,128093677.67249598
20210726,128028830.1411152
20210727,127834459.83584364
