date,nav_hold,nav_switch_A,nav_switch_B
20230104,13238244.46391456,9758725.812450062,8545595.64898261
20230105,13821414.53064627,10188616.40699043,8922045.532383975
20230106,13842672.342001012,10204286.849770753,8935767.945557047
20230109,14129921.39579451,10416035.829289716,9121193.911285605
20230110,14231605.87249138,10490993.723455526,9186833.613286763
20230111,14158700.021274757,10437250.32763853,9139771.185436876
20230112,14074666.43487244,10375303.992459994,9085525.544915164
20230113,14481404.341659918,10675135.56912323,9348084.3529198
20230116,14680168.71497682,10821657.037719041,9476391.393057916
20230117,14642564.644349298,10793936.75987659,9452117.088166922
20230118,14527450.142428312,10709078.766481334,9377807.991561836
20230119,14429295.843790352,10636723.18411298,9314447.101856565
20230120,14274274.981203426,10522447.753007367,9214377.518428383
20230130,14489078.641787983,10680792.768682916,9353038.292693473
20230131,14164916.204378491,10441832.659281874,9143783.876653552
20230201,14158853.507277317,10437363.471629724,9139870.26423235
20230202,14090859.208142655,10387240.683530925,9095978.357837612
20230203,13951877.632823387,10284788.799505053,9006262.508536406
20230206,13775368.729877876,10154673.209632326,8892321.893741941
20230207,13790717.330134008,10165987.608751694,8902229.773289286
20230208,13690951.428469155,10092444.014475806,8837828.556231545
20230209,13951877.632823387,10284788.799505053,9006262.508536406
20230210,13890483.231798861,10239531.203027584,8966630.990347026
20230213,14246187.042734705,10501742.402618924,9196246.098856742
20230214,14149797.8331262,10430687.976149296,9134024.615299417
20230215,14128386.535768898,10414904.38937778,9120203.12333087
20230216,14288165.464435223,10532687.284210395,9223344.14941873
20230217,13973212.18717941,10300515.814280974,9020034.461107215
20230220,14389312.74012313,10607249.174407026,9288637.075635731
20230221,14327918.339098604,10561991.577929556,9249005.557446353
20230222,14090015.03512857,10386618.39157936,9095433.424462508
20230223,13951877.632823387,10284788.799505053,9006262.508536406
20230224,13721648.628981417,10115072.81271454,8857644.315326234
20230227,13893629.694851369,10241850.654847054,8968662.105654232
20230228,13919185.114277827,10260689.1293808,8985158.725100562
20230301,14109431.014452575,10400931.10646536,9107966.8920899
20230302,14028620.634104045,10341360.79510189,9055801.90627313
20230303,13952184.604828509,10285015.08748744,9006460.666127352
20230306,13868534.733432595,10223351.612286888,8952462.722594324
20230307,13723950.919019835,10116769.972582445,8859130.497258335
20230308,13586734.432730023,10015619.2444553,8770554.054105075
20230309,13583664.712678796,10013356.364631426,8768572.478195604
20230310,13430025.224114921,9900099.229446558,8669394.603926683
20230313,13522116.825651709,9967985.624162763,8728841.881210752
20230314,13552814.026163971,9990614.422401497,8748657.64030544
20230315,13437085.580232743,9905303.853041468,8673952.228518464
20230316,13445297.081369773,9911357.056570329,8679252.94407629
20230317,13368630.823090397,9854841.632969089,8629763.085737305
20230320,13273469.501502382,9784692.35842901,8568334.232543766
20230321,13621882.727316562,10041529.218438651,8793243.098268492
20230322,13609220.132105254,10032194.839165173,8785069.097641934
20230323,13620808.325298633,10040737.210500296,8792549.54670018
20230324,13649663.69378016,10062008.280844707,8811176.360249186
20230327,13566551.02339321,10000740.809613332,8757525.192500316
20230328,13674067.968187409,10079998.1754445,8826929.888729464
20230329,13736997.229237549,10126387.211833907,8867552.194873579
20230330,13813740.230518205,10182959.207430746,8917091.592610303
20230331,13967226.233079517,10296103.19862442,9016170.38808375
20230403,13829626.031783301,10194669.61051929,8927346.247941805
20230404,13925708.269386683,10265497.749006532,8989369.573908184
20230406,13790410.358128885,10165761.320769306,8902031.615698338
20230407,13744594.786364332,10131987.839397995,8872456.595249515
20230410,13596557.536893947,10022860.459891696,8776895.097015373
20230411,13395490.873538626,9874641.831427982,8647101.874945158
20230412,13001031.84695605,9583861.774060236,8392469.370578395
20230413,13222819.120657148,9747354.841335097,8535638.230037529
20230414,13149299.32543028,9693158.869553328,8488179.487005748
20230417,13453048.124499118,9917070.82812561,8684256.4232477
20230418,13491419.625139447,9945356.825924028,8709026.122116063
20230419,13499093.925267512,9951014.02548371,8713980.061889734
20230420,13367709.907075029,9854162.769021926,8629168.612964464
20230421,13241774.641973471,9761328.124247516,8547874.4612785
20230424,13084681.718351966,9645525.249260789,8446467.314111425
20230425,13279455.455602275,9789104.974085564,8572198.305567233
20230426,13383288.736335002,9865646.884128084,8639225.110705018
20230427,13490805.681129202,9944904.249959255,8708629.806934169
20230428,13510758.861462172,9959612.96881443,8721510.050345717
