code,rows,start,end,hold_cagr,hold_mdd,hold_sharpe,swing_cagr,swing_mdd,swing_sharpe,swing_trades,swing_win,swA_cagr,swA_mdd,swA_sharpe,swA_cagr_diff,swA_mdd_diff,swA_tim,swA_hedges,swA_hedge_ok,swA_hedge_ok_ratio,swA_cls,swB_cagr,swB_mdd,swB_sharpe,swB_cagr_diff,swB_mdd_diff,swB_tim,swB_hedges,swB_hedge_ok,swB_hedge_ok_ratio,swB_cls
600973.SH,3397,20120216,20260821,0.05627227820011349,-0.6865948991251583,0.3005256140428369,-0.0878889287524558,-0.8981533501367536,-0.1800078708743433,21,0.38095238095238093,-0.08655675893291814,-0.8981533501367537,-0.1754167633537035,-0.14282903713303163,-0.21155845101159543,0.6143656167206358,21,7,0.3333333333333333,FAIL,-0.004830485540829987,-0.7919348205167326,0.12412142537002668,-0.06110276374094348,-0.10533992139157433,0.8366205475419488,28,7,0.25,FAIL
600977.SH,2410,20160913,20260821,-0.07963284645878432,-0.654466273352999,-0.1113288435267604,-0.12464040419113209,-0.7489009730584569,-0.3634048361823964,14,0.14285714285714285,-0.13393697439246854,-0.7747019215293314,-0.39640539165604494,-0.05430412793368422,-0.12023564817633237,0.553941908713693,14,6,0.42857142857142855,FAIL,-0.08714104553888713,-0.6550495385968857,-0.16791806573344215,-0.0075081990801028065,-0.0005832652438867436,0.8199170124481328,19,8,0.42105263157894735,中性
600978.SH,1955,20120215,20210222,-0.19555494546683694,-0.976959641665524,-0.5054460584007807,-0.13661989339703895,-0.9231208842677319,-0.4540389854234011,14,0.14285714285714285,-0.13541080361607283,-0.9231208842677319,-0.44918618228654345,0.06014414185076411,0.05383875739779209,0.5248081841432225,14,6,0.42857142857142855,PASS,-0.10904888090158216,-0.9378256788947722,-0.26081072208193135,0.08650606456525478,0.03913396277075176,0.8209718670076727,18,9,0.5,PASS
600981.SH,3349,20120215,20260821,-0.033473416556144775,-0.9266426642664266,0.09089362601604105,-0.06250113317088402,-0.9543520660883626,-0.08663397949932529,18,0.3333333333333333,-0.06185890904124691,-0.9543520660883626,-0.08456209197987109,-0.028385492485102137,-0.02770940182193604,0.41146610928635413,17,8,0.47058823529411764,中性,-0.06099548268009125,-0.9310830769146334,-0.004109707975592796,-0.027522066123946476,-0.004440412648206826,0.806509405792774,30,11,0.36666666666666664,中性
600983.SH,3356,20120215,20260821,0.016308087252584924,-0.7915106449972147,0.1861877679563115,-0.05925918336724434,-0.7752544436524716,-0.15643072349383896,21,0.19047619047619047,-0.05467546873980511,-0.7752544436524716,-0.13834818788987532,-0.07098355599239003,0.016256201344743038,0.48897497020262215,20,7,0.35,FAIL,-0.04328098810999792,-0.8360026106725449,-0.00979498236954228,-0.059589075362582844,-0.0444919656753302,0.816150178784267,31,10,0.3225806451612903,FAIL
600985.SH,3348,20120305,20260821,0.09071866169208476,-0.59780285806456,0.3759723684879255,-0.01434939580817618,-0.8229434750145217,0.03374191312343848,19,0.5263157894736842,-0.023461704426603558,-0.8229434750145215,0.006138898802064705,-0.11418036611868831,-0.22514061694996146,0.5875149342891278,19,6,0.3157894736842105,FAIL,0.03125410820818342,-0.7703023273974478,0.2208912237241841,-0.05946455348390134,-0.17249946933288773,0.8823178016726404,28,8,0.2857142857142857,FAIL
600987.SH,3462,20120215,20260821,0.09495378766238671,-0.6367741702871771,0.37626551112793544,-0.03100154202246619,-0.8330975863958331,-0.0023013142386860757,19,0.47368421052631576,-0.03016362998967681,-0.8330975863958331,0.00037544174805868234,-0.12511741765206352,-0.196323416108656,0.6132293471981514,19,4,0.21052631578947367,FAIL,0.03661750116688456,-0.7979261250552896,0.22243874919959225,-0.058336286495502154,-0.1611519547681125,0.8622183708838822,27,7,0.25925925925925924,FAIL
600988.SH,3268,20120502,20260821,0.20216333266563113,-0.7006947873827586,0.6056204622852612,0.045067430677189435,-0.7291088096653271,0.25026660943220264,24,0.4166666666666667,0.06677117530980348,-0.7291088096653271,0.31092321493866254,-0.13539215735582766,-0.028414022282568507,0.49847001223990206,23,7,0.30434782608695654,FAIL,0.18277582649556012,-0.6655949722681098,0.5790277744340455,-0.01938750617007101,0.03509981511464877,0.7738678090575275,33,15,0.45454545454545453,PASS
600989.SH,1739,20190621,20260821,0.12875569154600508,-0.4244946091644204,0.45362849634672486,-0.03226657182562698,-0.5961356196704107,-0.04160183523432473,10,0.3,-0.043580919565641474,-0.5961356196704106,-0.07990147130590552,-0.17233661111164655,-0.17164101050599023,0.5951696377228292,11,4,0.36363636363636365,FAIL,0.07052121173923642,-0.521761274962728,0.30781386124528204,-0.05823447980676866,-0.09726666579830756,0.8913168487636572,13,4,0.3076923076923077,FAIL
600993.SH,3526,20120215,20260821,0.059657861169646775,-0.6646833081379127,0.2828453285650575,-0.0829248454462792,-0.8654460975554148,-0.22374305709415288,25,0.32,-0.08147486640119772,-0.8654460975554148,-0.21819893686188788,-0.1411327275708445,-0.20076278941750214,0.6117413499716392,24,4,0.16666666666666666,FAIL,-0.051024650075703226,-0.8551834119589167,-0.048128309477407365,-0.11068251124535,-0.19050010382100402,0.8788996029495179,30,4,0.13333333333333333,FAIL
600995.SH,3439,20120215,20260821,0.04407679331740466,-0.6187755695620512,0.2495139084966251,0.01117786480372085,-0.7224653460589516,0.12605296644994565,18,0.4444444444444444,0.010008820770537774,-0.7224653460589516,0.1224179716302693,-0.03406797254686689,-0.10368977649690048,0.525734225065426,18,6,0.3333333333333333,FAIL,0.026664230722458493,-0.646901653188364,0.19396735229725637,-0.017412562594946168,-0.02812608362631286,0.8391974411166037,28,11,0.39285714285714285,中性
600996.SH,2316,20170207,20260821,-0.0830501479704896,-0.7629213483146067,0.011274091254433953,-0.006800638193731112,-0.4937664846762919,0.08254287580474959,12,0.3333333333333333,-0.000684220246516376,-0.4937664846762919,0.10118782059396245,0.08236592772397322,0.26915486363831476,0.3687392055267703,11,7,0.6363636363636364,PASS,-0.0924215666932745,-0.7956044189689456,-0.05043276445392397,-0.009371418722784908,-0.03268307065433895,0.7737478411053541,23,10,0.43478260869565216,中性
600997.SH,3459,20120215,20260821,-0.02631502670871022,-0.6811585695292821,0.06802638513535245,-0.02338510544225203,-0.5225118205383601,-0.027916045756790006,19,0.42105263157894735,-0.020395589775242806,-0.5225118205383603,-0.016460233360120848,0.005919436933467415,0.1586467489909218,0.47267996530789247,18,10,0.5555555555555556,PASS,-0.010301046668111935,-0.60534481042508,0.09315579550178149,0.016013980040598286,0.07581375910420207,0.826539462272333,29,11,0.3793103448275862,PASS
600998.SH,3510,20120216,20260821,0.040688587893816575,-0.6592111105686633,0.2200348709954755,0.029900778147136542,-0.6331251961395654,0.16491074231146843,15,0.4,0.03223481577439613,-0.6331251961395652,0.17306838219300866,-0.008453772119420444,0.026085914429098134,0.627920227920228,15,6,0.4,中性,0.03270334244993256,-0.7321591481713778,0.1900939273862326,-0.007985245443884015,-0.07294803760271451,0.8598290598290599,21,10,0.47619047619047616,中性
600999.SH,3512,20120215,20260821,0.07001940129294848,-0.6729045930363104,0.3052131844258659,0.03263269970946059,-0.592269626273717,0.1634356162138349,19,0.42105263157894735,0.043650536370046567,-0.592269626273717,0.20507467805478588,-0.026368864922901913,0.08063496676259341,0.4718109339407745,19,6,0.3157894736842105,PASS,0.07514682492064839,-0.5139928396614335,0.3159363309409508,0.005127423627699912,0.15891175337487695,0.8231776765375854,30,9,0.3,PASS
601000.SH,3439,20120215,20260821,0.11777533815323338,-0.6828233704457436,0.43757436514241493,0.010652596563388794,-0.8159676045083903,0.11758387823682388,18,0.3888888888888889,0.013331785541502494,-0.8159676045083905,0.1263952075302397,-0.10444355261173088,-0.13314423406264686,0.6202384414073858,17,4,0.23529411764705882,FAIL,0.055828928093752284,-0.7210671001257998,0.2704638566291883,-0.061946410059481094,-0.03824372968005618,0.9066589124745565,21,4,0.19047619047619047,FAIL
601001.SH,3432,20120216,20260821,0.0319856211767473,-0.7588398647098833,0.24476134541067285,-0.0625785149188155,-0.75078867092679,-0.10755311485187853,21,0.42857142857142855,-0.059032374207184546,-0.7507886709267899,-0.0954786728993671,-0.09101799538393185,0.00805119378309338,0.4592074592074592,21,8,0.38095238095238093,FAIL,-0.004903480462790766,-0.699958635320806,0.13539421767596493,-0.03688910163953807,0.05888122938907725,0.8068181818181818,36,14,0.3888888888888889,中性
601002.SH,3512,20120216,20260821,-0.03805291485815965,-0.8747377414654585,0.06684552862638175,-0.11527846800160524,-0.9362941429698536,-0.31057275197116313,21,0.19047619047619047,-0.11502672628085897,-0.9362941429698536,-0.3096002528955077,-0.07697381142269932,-0.06155640150439512,0.607630979498861,20,5,0.25,FAIL,-0.10189630238193614,-0.9438226874576326,-0.1555428320809546,-0.0638433875237765,-0.06908494599217418,0.8414009111617312,28,7,0.25,FAIL
601003.SH,3352,20120216,20260821,0.02106843854506013,-0.6902908732987136,0.20271076225099346,0.010041342691738508,-0.8299634977516877,0.11982422469720345,17,0.29411764705882354,0.0023922172717902868,-0.8299634977516877,0.09507222676928913,-0.018676221273269844,-0.13967262445297401,0.44659904534606204,18,6,0.3333333333333333,中性,-0.01639455541646262,-0.7419129610513745,0.0845895593132618,-0.03746299396152275,-0.05162208775266086,0.8001193317422435,32,13,0.40625,FAIL
601005.SH,3088,20120215,20260821,-0.06582382175164903,-0.8674540682414698,-0.05899857233956639,-0.0988771902215212,-0.9129602167616276,-0.3460419943157244,15,0.2,-0.10622301025887892,-0.9129602167616275,-0.3713372802111546,-0.0403991885072299,-0.045506148520157774,0.3795336787564767,16,7,0.4375,FAIL,-0.08459637429802125,-0.8975364943501689,-0.15009621633977488,-0.018772552546372223,-0.030082426108699156,0.8257772020725389,25,10,0.4,中性
601006.SH,3524,20120215,20260821,0.02604896504039056,-0.5505698005698005,0.12576112406779888,0.04180959605670753,-0.3688786771632565,0.1873596635956219,11,0.5454545454545454,0.03606909765762367,-0.3688786771632566,0.15704955246525487,0.010020132617233113,0.18169112340654392,0.5698070374574348,11,5,0.45454545454545453,PASS,0.010037976909263335,-0.5009293643308748,0.04153499510648289,-0.016010988131127224,0.04964043623892578,0.8632236095346197,21,10,0.47619047619047616,PASS
601008.SH,3522,20120215,20260821,0.01719133001722395,-0.8039384605110482,0.2015705662026747,-0.04609856270790502,-0.8669083237397789,-0.021453415294901686,16,0.25,-0.04389450845667875,-0.8669083237397789,-0.0148371779226533,-0.0610858384739027,-0.06296986322873066,0.48722316865417375,16,5,0.3125,FAIL,0.0002306692596083515,-0.803750158059512,0.14850685314063566,-0.016960660757615598,0.00018830245153622638,0.8333333333333334,28,13,0.4642857142857143,中性
601009.SH,3518,20120215,20260821,0.13156040586516293,-0.46447368421052637,0.5096828703019985,0.013819397782223852,-0.5922228744550087,0.059626520180216705,19,0.47368421052631576,0.0073421420422585815,-0.5922228744550089,0.029517526123327354,-0.12421826382290435,-0.1277491902444825,0.5099488345650938,19,3,0.15789473684210525,FAIL,0.04335335565958354,-0.5203651603877733,0.2035457790988303,-0.0882070502055794,-0.05589147617724688,0.8664013644115975,28,4,0.14285714285714285,FAIL
601010.SH,3512,20120215,20260821,-0.04927462792282078,-0.9232737219898308,-0.007023596063644354,-0.03212603277170756,-0.9081013053656984,-0.06679632373888007,16,0.3125,-0.04443148954968934,-0.9081013053656983,-0.10912252969500412,0.004843138373131439,0.01517241662413249,0.42369020501138954,17,6,0.35294117647058826,反例,-0.09195202205746178,-0.9498991020115143,-0.18565861722927968,-0.042677394134641,-0.026625380021683465,0.8317198177676538,31,8,0.25806451612903225,FAIL
601011.SH,3505,20120216,20260821,-0.044467453130143886,-0.8921062786016662,0.08480368920133939,0.03078317766259442,-0.7268672301980145,0.20558766484010377,18,0.3888888888888889,0.03278456210828273,-0.7268672301980144,0.21101335871980345,0.07725201523842662,0.1652390484036519,0.5495007132667618,18,9,0.5,PASS,-0.03114491977332623,-0.8780547162201194,0.07907804091363693,0.013322533356817656,0.014051562381546812,0.8008559201141227,29,14,0.4827586206896552,反例
601012.SH,3424,20120518,20260821,0.2047312181751344,-0.8327284683992623,0.5928323978540697,0.15339350694736686,-0.6945319466685749,0.5209160373085602,20,0.5,0.15282385114077157,-0.6945319466685749,0.519506412822402,-0.05190736703436283,0.13819652173068742,0.540303738317757,21,9,0.42857142857142855,中性,0.16941772830192536,-0.8121044331531215,0.5362732784736176,-0.035313489873209036,0.02062403524614076,0.7958528037383178,34,12,0.35294117647058826,FAIL
601016.SH,2849,20141110,20260821,-0.024753679048240218,-0.8721765602012961,0.09421962482524275,-0.02188705074329811,-0.8646321188628677,0.03795905635435935,12,0.5,-0.016771672384728986,-0.8646321188628678,0.055048262016551636,0.007982006663511232,0.007544441338428243,0.4282204282204282,12,7,0.5833333333333334,反例,-0.1011348838311309,-0.9339992121190348,-0.13556548665373006,-0.07638120478289068,-0.061822651917738725,0.8743418743418744,22,6,0.2727272727272727,FAIL
601018.SH,3389,20120215,20260821,0.04301360442192559,-0.7454289965283518,0.21933685623000723,0.023410885410116267,-0.7318632840751043,0.11529665659346414,13,0.07692307692307693,0.025896102437759305,-0.7318632840751043,0.12664865744927506,-0.017117501984166283,0.013565712453247558,0.41959280023605783,12,4,0.3333333333333333,中性,0.002749503225681904,-0.8130129464618847,0.0638723890175554,-0.040264101196243685,-0.0675839499335329,0.8772499262319268,21,5,0.23809523809523808,FAIL
601019.SH,2097,20171227,20260821,-0.02747258045931933,-0.5312725868725869,-0.033761943310145946,-0.042258152275373995,-0.5908434330900966,-0.22899673257701242,11,0.2727272727272727,-0.09058348776473302,-0.5908434330900967,-0.4369819011833247,-0.06311090730541369,-0.05957084621750974,0.5431568907963757,12,5,0.4166666666666667,FAIL,-0.10703927076774555,-0.6514401616460048,-0.37588083241259074,-0.07956669030842622,-0.12016757477341788,0.8459704339532665,20,4,0.2,FAIL
601020.SH,2492,20160421,20260821,0.007090071411378185,-0.8803484962052446,0.2271347340062924,-0.02489068813087092,-0.7301922103197402,0.047337057605554365,16,0.375,-0.050245975050069336,-0.73019221031974,-0.02326622448320075,-0.05733604646144752,0.15015628588550456,0.4281701444622793,17,5,0.29411764705882354,中性,-0.021934599887546757,-0.8060305854652705,0.1329660971905639,-0.029024671298924942,0.07431791073997407,0.7728731942215088,27,7,0.25925925925925924,PASS
601021.SH,2765,20150304,20260821,0.026985230058301113,-0.5734642401926073,0.18904307853105162,-0.06212021150443903,-0.7210985865392285,-0.20696133830643573,17,0.29411764705882354,-0.04688366866603799,-0.7210985865392288,-0.13705131164990622,-0.0738688987243391,-0.14763434634662143,0.47920433996383366,17,4,0.23529411764705882,FAIL,-0.05258596823690531,-0.7383313929334299,-0.07885597183355719,-0.07957119829520642,-0.16486715274082253,0.8358047016274864,27,6,0.2222222222222222,FAIL
601058.SH,3492,20120215,20260821,0.1681702913816936,-0.7083414874781286,0.5411161769786872,-0.032840336322548125,-0.8309609715681394,-0.00923436976216406,25,0.32,-0.030989773071350535,-0.8309609715681394,-0.0029181998437382206,-0.19916006445304413,-0.12261948409001078,0.6314432989690721,24,4,0.16666666666666666,FAIL,0.08467852419098953,-0.736810495595488,0.3491787221444378,-0.08349176719070406,-0.028469008117359307,0.8811569301260023,28,7,0.25,FAIL
601059.SH,818,20230308,20260821,-0.0019013855017587789,-0.46066449016100175,0.14248746229685502,-0.10340840282861485,-0.5612446394289583,-0.32365064282230843,5,0.2,-0.11932919765672134,-0.5612446394289583,-0.38577692333916336,-0.11742781215496256,-0.10058014926795655,0.4352078239608802,5,1,0.2,FAIL,-0.09421824853247895,-0.5324010914327033,-0.13099752508835213,-0.09231686303072018,-0.07173660127170156,0.8166259168704156,9,0,0.0,FAIL
601061.SH,791,20230518,20260821,0.06541596658753224,-0.4130569712436045,0.29759991481368486,0.10743751914911659,-0.3897457854346793,0.4728445740751122,2,0.5,0.04167325176295256,-0.3897457854346793,0.19104561698988648,-0.02374271482457968,0.023311185808925217,0.30973451327433627,3,1,0.3333333333333333,中性,-0.0373174515425988,-0.4578204986140505,-0.013912895484013324,-0.10273341813013104,-0.04476352737044598,0.8268015170670038,8,4,0.5,FAIL
601066.SH,1958,20180725,20260821,0.1265530321213182,-0.6849418089282833,0.4423728097632446,0.08838402622461206,-0.5279850356898311,0.35455727781136365,10,0.5,0.032388004220297306,-0.5279850356898311,0.18739253788363938,-0.09416502790102088,0.15695677323845214,0.37844739530132787,11,4,0.36363636363636365,中性,0.11173174574794542,-0.5996579853699973,0.4103809963127981,-0.014821286373372766,0.08528382355828601,0.7722165474974464,21,7,0.3333333333333333,PASS
601068.SH,1906,20181015,20260821,-0.04271481737605465,-0.683590033975085,0.08052797354453511,-0.09714161204731842,-0.6005032232243763,-0.43068685175083093,7,0.14285714285714285,-0.09374764292587634,-0.6005032232243764,-0.4088236580990147,-0.05103282554982169,0.08308681075070856,0.20356768100734524,8,3,0.375,中性,-0.19508947688208922,-0.8818047549637515,-0.39788734783140417,-0.15237465950603457,-0.19821472098866655,0.7345225603357818,27,9,0.3333333333333333,FAIL
601077.SH,1628,20191203,20260821,0.06561376340103697,-0.4085455202312137,0.29713206467229053,0.04894334671681255,-0.33954981081068414,0.23418096981112396,5,0.2,0.04960888352082282,-0.3395498108106839,0.23828238810294794,-0.01600487988021415,0.0689957094205298,0.43796068796068793,6,2,0.3333333333333333,PASS,0.025083964904704104,-0.4857722208153453,0.10793138323787345,-0.04052979849633287,-0.07722670058413161,0.8918918918918919,10,1,0.1,FAIL
601088.SH,3452,20120215,20260821,0.10662478194949232,-0.49797049191174036,0.419894368807579,0.033513258619626285,-0.6011788959112073,0.1755161229897138,16,0.4375,0.028513877648244756,-0.6011788959112073,0.1574722913142784,-0.07811090430124756,-0.10320840399946696,0.7114716106604867,16,4,0.25,FAIL,0.09352775860975338,-0.4909705310886705,0.38128504344946584,-0.013097023339738945,0.006999960823069862,0.8893395133256083,19,9,0.47368421052631576,中性
601098.SH,3525,20120216,20260821,0.044915831804633655,-0.6720912567034932,0.22794358843888857,-0.041617492821560464,-0.7863221047585685,-0.09431167660946005,19,0.2631578947368421,-0.03712083300597613,-0.7863221047585683,-0.07728096440009578,-0.08203666481060978,-0.11423084805507511,0.6414184397163121,18,5,0.2777777777777778,FAIL,0.02309934935556357,-0.6473075831307926,0.15418882622784622,-0.021816482449070085,0.024783673572700615,0.8590070921985815,23,6,0.2608695652173913,中性
601099.SH,3509,20120215,20260821,0.019626547056213584,-0.8012812078666389,0.18886587207573044,-0.01707787554619189,-0.8272844847898347,0.0023491801596373517,17,0.4117647058823529,-0.012413402867732404,-0.8272844847898346,0.019790228352582828,-0.03203994992394599,-0.026003276923195706,0.41208321459105157,17,7,0.4117647058823529,FAIL,0.0325883614602589,-0.6959154301756965,0.20543885498053427,0.012961814404045313,0.10536577769094246,0.8030777999430037,30,17,0.5666666666666667,PASS
601100.SH,3487,20120215,20260821,0.23092677230977343,-0.682227842294648,0.6589174811668317,0.09564706463399553,-0.7114635445443315,0.3783681178306951,20,0.5,0.0982602679128941,-0.7114635445443315,0.385743598592452,-0.13266650439687933,-0.029235702249683526,0.549182678520218,19,4,0.21052631578947367,FAIL,0.12589360849934894,-0.7469644922302561,0.4471639621134046,-0.10503316381042449,-0.06473664993560813,0.8640665328362489,31,7,0.22580645161290322,FAIL
601101.SH,3418,20120215,20260821,0.0182008656603605,-0.8012517684201313,0.20884472151304212,0.007340256383351562,-0.7394011279621573,0.12358224755931016,22,0.2727272727272727,0.006998057844061822,-0.7394011279621573,0.12254742252375626,-0.011202807816298677,0.06185064045797406,0.48595669982445877,21,7,0.3333333333333333,PASS,0.024439567932963202,-0.788112817590966,0.20806673406771695,0.006238702272602703,0.013138950829165386,0.8060269163253364,29,14,0.4827586206896552,反例
601106.SH,3517,20120215,20260821,-0.011907951276139528,-0.8951382268827455,0.10851979042912502,0.0222998380289281,-0.8036123475301165,0.13995204026235733,17,0.35294117647058826,0.02316156124574187,-0.8036123475301165,0.1429600044858263,0.035069512521881396,0.09152587935262901,0.3943702018765994,17,9,0.5294117647058824,PASS,0.005713409306797201,-0.8430496283535813,0.12809417673378468,0.01762136058293673,0.05208859852916414,0.7907307364230879,32,17,0.53125,PASS
601107.SH,3504,20120216,20260821,0.05466815583683804,-0.6603716493324036,0.25832008270243345,-0.003907205686859205,-0.7810701633793864,0.02891287342137623,15,0.4,-0.000723342202263888,-0.7810701633793864,0.0413147521594309,-0.05539149803910193,-0.12069851404698284,0.5234018264840182,14,5,0.35714285714285715,FAIL,0.01342074320796427,-0.6929393304121557,0.12459982424420282,-0.04124741262887377,-0.032567681079752164,0.8858447488584474,23,5,0.21739130434782608,FAIL
601108.SH,2112,20171128,20260821,-0.0689893576772429,-0.6922542218165222,-0.0880288885403875,-0.15793735391178965,-0.7837543476287749,-0.7237524009501974,15,0.26666666666666666,-0.16733928507376716,-0.8015564942159225,-0.7653427949294243,-0.09834992739652426,-0.10930227239940027,0.40577651515151514,16,4,0.25,FAIL,-0.0820999282546212,-0.5802962440881201,-0.20366278996311885,-0.0131105705773783,0.1119579777284021,0.7192234848484849,28,8,0.2857142857142857,PASS
601111.SH,3487,20120216,20260821,-0.001653282985641047,-0.5991479688466297,0.11733628731703326,-0.03992384188399489,-0.811926077968571,-0.10198257396777133,20,0.3,-0.046625631317092964,-0.811926077968571,-0.1264773443094854,-0.04497234833145192,-0.21277810912194128,0.4043590478921709,21,7,0.3333333333333333,FAIL,-0.0438853331143213,-0.7337106654868938,-0.038365596669054425,-0.042232050128680254,-0.1345626966402641,0.8193289360481789,30,7,0.23333333333333334,FAIL
601117.SH,3522,20120215,20260821,0.03061411618548604,-0.61340449733135,0.20668071978492075,-0.0017454710937431228,-0.6233986003401885,0.06770696594325407,18,0.3888888888888889,-0.0007039022578895215,-0.6233986003401883,0.07116685067336051,-0.03131801844337556,-0.009994103008838295,0.5871663827370812,18,7,0.3888888888888889,FAIL,-0.04474830130958951,-0.778288093996652,-0.02992773776047775,-0.07536241749507555,-0.16488359666530195,0.8438387279954571,28,8,0.2857142857142857,FAIL
601118.SH,3398,20120216,20260821,-0.01385734845728337,-0.7134599783666846,0.11740477008622487,-0.0237905263546494,-0.7081986609043156,-0.005190459531048368,17,0.23529411764705882,-0.02116695653518641,-0.7081986609043156,0.004201190686197534,-0.00730960807790304,0.0052613174623690195,0.4735138316656857,17,7,0.4117647058823529,中性,-0.029049152181256477,-0.6376026355449426,0.047355323909857236,-0.015191803723973107,0.07585734282174206,0.8410829899941142,27,10,0.37037037037037035,PASS
601126.SH,3521,20120215,20260821,0.15696745409733404,-0.7749560019660382,0.5038469888883068,0.09960849405240535,-0.5731825492856621,0.38271000439524594,19,0.42105263157894735,0.09961976096206504,-0.5731825492856621,0.38273832795464097,-0.057347693135268996,0.20177345268037605,0.5498437943765976,19,6,0.3157894736842105,中性,0.16365584767486374,-0.7647641580999621,0.5233816145027624,0.006688393577529705,0.010191843866076078,0.8409542743538767,28,9,0.32142857142857145,反例
601127.SH,2424,20160720,20260821,0.03622708742530034,-0.7864910013351135,0.28683727642751844,-0.03476658860338466,-0.663700542657488,0.034606226914353916,14,0.35714285714285715,-0.06124316008992192,-0.7370031499481944,-0.03544574902225751,-0.09747024751522226,0.049487851386919135,0.5086633663366337,15,4,0.26666666666666666,中性,-0.02715998398593844,-0.8078746549028353,0.13207339989438388,-0.06338707141123878,-0.02138365356772176,0.7879537953795379,23,9,0.391304347826087,FAIL
601128.SH,2374,20161111,20260821,-0.016208465546655892,-0.6147168554297135,0.01084290225804054,-0.031664816765535675,-0.5242083232891537,-0.1139366882939692,12,0.4166666666666667,-0.02798643466207884,-0.5242083232891539,-0.09645278342993954,-0.011777969115422948,0.09050853214055965,0.6259477674810446,11,2,0.18181818181818182,PASS,-0.0011147601625274284,-0.5056752113048872,0.04819440348777379,0.015093705384128464,0.10904164412482631,0.8508845829823083,15,9,0.6,PASS
601136.SH,861,20230203,20260821,-0.08262671294816648,-0.5418705469128777,-0.04904516435167773,-0.11669861028528217,-0.5128235795085645,-0.6221653242339178,5,0.0,-0.16676401183725464,-0.5128235795085645,-0.8542181673441918,-0.08413729888908816,0.02904696740431323,0.2450638792102207,6,2,0.3333333333333333,FAIL,-0.16933342954530028,-0.6774998481829905,-0.376403222333207,-0.0867067165971338,-0.13562930127011275,0.7537746806039489,12,3,0.25,FAIL
601138.SH,1965,20180716,20260821,0.19537901736556296,-0.5731387355746893,0.5726611457189827,0.20468470423968177,-0.5921029586752217,0.6512962138489178,9,0.3333333333333333,0.1858417123532683,-0.5921029586752218,0.6033293501239632,-0.009537305012294661,-0.018964223100532474,0.40559796437659035,10,5,0.5,中性,0.1774616448575308,-0.6110396055003025,0.5491143483982338,-0.01791737250803216,-0.037900869925613145,0.7872773536895674,18,7,0.3888888888888889,中性
601139.SH,3519,20120215,20260821,0.029000322653863986,-0.5213675213675213,0.1781047620913543,-0.07317464020790854,-0.7601074182133781,-0.259192872492555,20,0.2,-0.06398961826773941,-0.7601074182133782,-0.21727686447042202,-0.0929899409216034,-0.23873989684585695,0.5379369138959932,19,3,0.15789473684210525,FAIL,-0.04066726157691791,-0.7121171283787909,-0.0675531100224586,-0.0696675842307819,-0.19074960701126964,0.859050866723501,29,7,0.2413793103448276,FAIL
601155.SH,2566,20160111,20260821,0.017229560033036995,-0.8342775391927952,0.21141064527111794,-0.052184420848968904,-0.8586377593730012,-0.10386639618080404,15,0.4,-0.05690947158605564,-0.8586377593730012,-0.11980902087887908,-0.07413903161909263,-0.024360220180206005,0.4961028838659392,16,5,0.3125,FAIL,-0.12516696155893015,-0.9444932013956592,-0.19719601077888949,-0.14239652159196714,-0.11021566220286394,0.8141075604053001,28,10,0.35714285714285715,FAIL
601156.SH,1236,20210715,20260821,0.0061365743152173025,-0.5255912585997571,0.10810008207677467,0.05962267528631959,-0.30968789985607326,0.2673735075149656,6,0.5,0.060345615465942526,-0.30968789985607337,0.2704505542760116,0.05420904115072522,0.21590335874368372,0.4021035598705502,6,4,0.6666666666666666,PASS,0.012514444535979496,-0.4733462818476244,0.11760727241875152,0.006377870220762194,0.05224497675213269,0.790453074433657,11,5,0.45454545454545453,PASS
601158.SH,3518,20120215,20260821,0.008663977369536502,-0.6033315900661295,0.08649577951866529,-0.0046229313509443815,-0.49456283856388716,-0.02015231039684022,9,0.2222222222222222,-0.004018345642105792,-0.49456283856388705,-0.01742049438629543,-0.012682323011642294,0.10876875150224241,0.6554860716316089,9,4,0.4444444444444444,PASS,-0.031509606802771595,-0.6957718397497245,-0.08215624225703407,-0.0401735841723081,-0.09244024968359499,0.928084138715179,16,3,0.1875,FAIL
601162.SH,1871,20181123,20260821,-0.06551495075132152,-0.8053354786806114,-0.026792630303484728,-0.001973871247408221,-0.5659468285318572,0.05359518169767035,10,0.3,0.06301857883133377,-0.5910890878606634,0.27965925617284415,0.1285335295826553,0.214246390819948,0.4024585783003741,9,6,0.6666666666666666,PASS,-0.07477930372010122,-0.8201364463456913,-0.09562004851019971,-0.009264352968779699,-0.014800967665079878,0.7349011223944415,22,9,0.4090909090909091,中性
601163.SH,2387,20161025,20260821,-0.08442074354956786,-0.7491053109396277,-0.28872145210154565,-0.03149914877498261,-0.34927836948004143,-0.20472663402895083,11,0.45454545454545453,-0.022411013569333837,-0.36883994186610636,-0.14828874660308727,0.06200972998023402,0.3802653690735214,0.4139086719731881,10,4,0.4,PASS,-0.07588655955823898,-0.6626797942098401,-0.2981572184431921,0.00853418399132888,0.0864255167297876,0.8596564725596983,14,6,0.42857142857142855,PASS
